Date,Temperature,Fan,Fan(Units),Refrigerator,Fridge(Units),AirConditioner,AC(Units),Bulb,Bulb(Units),Television,TV(Units),Monitor,Monitor(Units),MotorPump,Motor(Units),Month,Units,Extra,TariffRate,ElectricityBill
2023-05-11,34.4,8.58,0.643,8.67,1.301,1.82,2.179,2.34,0.035,2.89,0.289,3.88,0.31,0.27,0.201,5,4.959,0.0,6.6,32.73
2023-05-12,34.6,4.77,0.358,11.78,1.768,1.86,2.227,4.97,0.074,2.0,0.2,4.42,0.354,0.23,0.175,5,5.156,0.0,6.6,34.03
2023-05-13,32.9,7.36,0.552,8.99,1.348,1.99,2.386,5.19,0.078,3.24,0.324,1.15,0.092,0.44,0.327,5,5.107,0.0,6.6,33.71
2023-05-14,30.4,4.73,0.355,8.76,1.314,1.61,1.927,4.23,0.063,4.36,0.436,1.31,0.105,0.23,0.169,5,4.369,0.0,6.6,28.84
2023-05-15,33.7,6.79,0.509,10.99,1.649,1.61,1.933,2.88,0.043,2.89,0.289,5.86,0.469,0.5,0.373,5,5.265,0.0,6.6,34.75
2023-05-16,26.9,5.23,0.392,8.75,1.313,0.71,0.854,3.36,0.05,1.64,0.164,5.87,0.47,0.35,0.264,5,3.507,0.0,6.6,23.15
2023-05-17,31.0,8.34,0.626,8.74,1.312,1.95,2.346,5.31,0.08,1.33,0.133,5.61,0.449,0.28,0.211,5,5.156,0.0,6.6,34.03
2023-05-18,30.6,4.49,0.336,10.63,1.594,1.83,2.192,2.38,0.036,1.64,0.164,5.98,0.478,0.4,0.303,5,5.103,0.0,6.6,33.68
2023-05-19,30.1,8.38,0.629,8.85,1.328,1.54,1.847,3.11,0.047,1.5,0.15,3.7,0.296,0.26,0.193,5,4.49,0.0,6.6,29.63
2023-05-20,33.9,7.45,0.559,9.31,1.397,1.91,2.292,2.74,0.041,3.39,0.339,1.01,0.081,0.34,0.258,5,4.968,0.0,6.6,32.79
2023-05-21,28.6,4.34,0.325,11.91,1.787,1.29,1.549,3.96,0.059,2.26,0.226,1.59,0.127,0.43,0.321,5,4.394,0.0,6.6,29.0
2023-05-22,33.4,5.14,0.386,10.27,1.541,1.91,2.289,5.07,0.076,2.61,0.261,5.64,0.451,0.48,0.361,5,5.364,0.0,6.6,35.4
2023-05-23,35.7,6.43,0.482,10.28,1.541,1.9,2.274,4.79,0.072,2.99,0.299,3.04,0.243,0.31,0.23,5,5.142,0.0,6.6,33.94
2023-05-24,32.2,5.69,0.426,9.05,1.357,1.61,1.934,4.84,0.073,1.17,0.117,5.22,0.418,0.41,0.306,5,4.631,0.0,6.6,30.56
2023-05-25,29.9,5.5,0.413,9.01,1.352,1.13,1.355,5.05,0.076,2.75,0.275,5.56,0.445,0.49,0.367,5,4.282,0.0,6.6,28.26
2023-05-26,28.6,7.49,0.562,11.63,1.745,1.31,1.57,5.58,0.084,1.02,0.102,5.9,0.472,0.34,0.257,5,4.791,0.0,6.6,31.62
2023-05-27,28.5,8.79,0.659,8.51,1.276,0.9,1.075,3.09,0.046,2.87,0.287,1.12,0.09,0.44,0.331,5,3.766,0.0,6.6,24.86
2023-05-28,29.4,4.06,0.304,9.25,1.388,0.67,0.809,4.36,0.065,2.76,0.276,1.26,0.101,0.35,0.26,5,3.203,0.0,6.6,21.14
2023-05-29,32.4,7.92,0.594,8.49,1.273,1.59,1.905,2.99,0.045,2.95,0.295,4.19,0.335,0.38,0.285,5,4.731,0.0,6.6,31.22
2023-05-30,30.0,5.45,0.409,9.96,1.494,0.57,0.689,2.14,0.032,1.94,0.194,4.2,0.336,0.24,0.181,5,3.334,0.0,6.6,22.0
2023-05-31,33.8,8.13,0.609,11.97,1.796,1.7,2.037,4.5,0.067,2.93,0.293,5.49,0.44,0.34,0.254,5,5.496,0.0,6.6,36.27
2023-06-01,24.3,4.95,0.371,8.51,1.277,1.01,1.215,3.12,0.047,1.32,0.132,4.28,0.342,0.2,0.15,6,3.534,0.0,6.58,23.25
2023-06-02,27.2,4.8,0.36,9.82,1.474,1.03,1.237,2.59,0.039,1.28,0.128,4.75,0.38,0.4,0.297,6,3.915,0.0,6.58,25.76
2023-06-03,26.5,2.39,0.179,9.14,1.371,1.37,1.643,2.29,0.034,4.63,0.463,1.52,0.122,0.26,0.198,6,4.011,0.0,6.58,26.39
2023-06-04,23.3,3.24,0.243,9.19,1.378,0.81,0.967,7.54,0.113,4.17,0.417,1.67,0.134,0.35,0.265,6,3.517,0.0,6.58,23.14
2023-06-05,25.3,3.03,0.227,10.47,1.571,0.96,1.152,5.13,0.077,1.62,0.162,4.93,0.394,0.37,0.28,6,3.863,0.0,6.58,25.42
2023-06-06,24.6,3.61,0.271,8.27,1.24,1.02,1.219,3.38,0.051,2.34,0.234,5.85,0.468,0.28,0.211,6,3.695,0.0,6.58,24.31
2023-06-07,30.5,6.8,0.51,10.62,1.593,1.55,1.862,3.01,0.045,2.84,0.284,5.01,0.401,0.2,0.153,6,4.847,0.0,6.58,31.89
2023-06-08,26.7,2.82,0.211,10.73,1.61,1.26,1.517,5.36,0.08,1.58,0.158,5.79,0.463,0.3,0.223,6,4.264,0.0,6.58,28.06
2023-06-09,21.6,4.79,0.359,10.39,1.558,0.62,0.747,7.85,0.118,1.25,0.125,3.76,0.301,0.36,0.268,6,3.476,0.0,6.58,22.87
2023-06-10,25.7,4.47,0.336,11.35,1.703,1.02,1.219,3.51,0.053,4.77,0.477,1.04,0.083,0.37,0.275,6,4.145,0.0,6.58,27.27
2023-06-11,24.7,2.92,0.219,11.39,1.709,0.64,0.767,4.32,0.065,4.66,0.466,1.47,0.118,0.34,0.256,6,3.601,0.0,6.58,23.69
2023-06-12,27.2,5.22,0.391,10.95,1.642,1.43,1.71,3.79,0.057,1.35,0.135,3.14,0.251,0.23,0.17,6,4.357,0.0,6.58,28.67
2023-06-13,28.8,4.86,0.364,10.23,1.535,0.68,0.822,2.16,0.032,1.07,0.107,5.49,0.44,0.38,0.283,6,3.583,0.0,6.58,23.58
2023-06-14,25.3,3.43,0.257,11.58,1.737,0.57,0.684,5.92,0.089,2.23,0.223,3.55,0.284,0.33,0.245,6,3.519,0.0,6.58,23.16
2023-06-15,24.4,5.05,0.379,9.72,1.458,1.36,1.634,2.6,0.039,1.56,0.156,3.28,0.262,0.22,0.164,6,4.092,0.0,6.58,26.93
2023-06-16,27.3,2.95,0.222,11.67,1.751,0.58,0.694,3.71,0.056,2.06,0.206,5.7,0.456,0.4,0.3,6,3.683,0.0,6.58,24.23
2023-06-17,25.6,5.01,0.376,11.88,1.782,1.29,1.545,5.85,0.088,4.12,0.412,1.08,0.086,0.26,0.197,6,4.486,0.0,6.58,29.52
2023-06-18,24.3,4.59,0.344,9.4,1.41,0.77,0.928,4.31,0.065,4.8,0.48,1.03,0.083,0.35,0.26,6,3.57,0.0,6.58,23.49
2023-06-19,27.3,4.89,0.367,11.86,1.778,1.43,1.717,5.05,0.076,2.04,0.204,3.61,0.289,0.3,0.222,6,4.652,0.0,6.58,30.61
2023-06-20,28.2,8.59,0.644,11.58,1.737,1.29,1.548,2.78,0.042,2.2,0.22,4.0,0.32,0.2,0.152,6,4.663,0.0,6.58,30.68
2023-06-21,23.6,2.8,0.21,8.45,1.268,1.34,1.611,5.03,0.076,1.57,0.157,5.88,0.47,0.26,0.193,6,3.985,0.0,6.58,26.22
2023-06-22,27.1,2.04,0.153,9.14,1.37,0.62,0.743,2.41,0.036,1.15,0.115,4.78,0.382,0.21,0.16,6,2.961,0.0,6.58,19.48
2023-06-23,25.6,3.44,0.258,11.45,1.717,0.92,1.109,5.66,0.085,2.0,0.2,4.2,0.336,0.34,0.257,6,3.962,0.0,6.58,26.07
2023-06-24,28.1,4.44,0.333,8.36,1.254,1.15,1.382,3.95,0.059,4.37,0.437,1.92,0.153,0.32,0.237,6,3.856,0.0,6.58,25.37
2023-06-25,26.9,4.39,0.329,10.0,1.5,1.48,1.778,5.32,0.08,4.74,0.474,1.25,0.1,0.35,0.261,6,4.522,0.0,6.58,29.75
2023-06-26,25.3,3.06,0.23,8.83,1.325,1.44,1.733,2.08,0.031,2.93,0.293,3.45,0.276,0.36,0.269,6,4.157,0.0,6.58,27.35
2023-06-27,26.0,3.1,0.233,9.4,1.41,0.72,0.86,4.34,0.065,1.7,0.17,4.97,0.398,0.17,0.13,6,3.266,0.0,6.58,21.49
2023-06-28,29.6,4.39,0.329,8.4,1.26,0.92,1.103,5.26,0.079,2.78,0.278,3.73,0.299,0.37,0.279,6,3.626,0.0,6.58,23.86
2023-06-29,25.8,5.07,0.381,9.16,1.373,0.91,1.091,4.1,0.061,1.27,0.127,3.08,0.246,0.21,0.154,6,3.433,0.0,6.58,22.59
2023-06-30,24.6,4.51,0.338,8.29,1.244,0.69,0.828,3.35,0.05,1.16,0.116,3.58,0.286,0.38,0.285,6,3.146,0.0,6.58,20.7
2023-07-01,22.7,2.08,0.156,10.61,1.592,0.88,1.061,6.69,0.1,3.77,0.377,1.22,0.098,0.36,0.274,7,3.658,0.0,6.01,21.98
2023-07-02,26.7,3.97,0.298,11.29,1.694,0.91,1.087,5.94,0.089,4.31,0.431,1.97,0.157,0.29,0.216,7,3.972,0.0,6.01,23.87
2023-07-03,27.3,3.89,0.292,11.02,1.653,1.38,1.656,5.86,0.088,1.65,0.165,5.4,0.432,0.22,0.164,7,4.45,0.0,6.01,26.74
2023-07-04,23.3,4.18,0.314,8.72,1.308,0.85,1.017,7.73,0.116,1.29,0.129,4.9,0.392,0.31,0.23,7,3.505,0.0,6.01,21.07
2023-07-05,25.5,2.48,0.186,9.3,1.396,1.06,1.276,2.75,0.041,2.6,0.26,5.92,0.473,0.22,0.165,7,3.797,0.0,6.01,22.82
2023-07-06,27.0,2.75,0.206,9.82,1.473,1.25,1.497,3.13,0.047,1.04,0.104,4.62,0.37,0.39,0.293,7,3.99,0.0,6.01,23.98
2023-07-07,27.7,3.57,0.267,9.68,1.452,1.47,1.763,4.78,0.072,2.44,0.244,4.69,0.375,0.39,0.296,7,4.468,0.0,6.01,26.85
2023-07-08,29.0,8.13,0.61,11.58,1.737,1.2,1.439,4.94,0.074,2.87,0.287,1.3,0.104,0.43,0.326,7,4.578,0.0,6.01,27.51
2023-07-09,25.6,3.19,0.239,10.25,1.538,0.75,0.899,5.27,0.079,2.33,0.233,1.83,0.146,0.31,0.231,7,3.366,0.0,6.01,20.23
2023-07-10,27.1,2.75,0.206,10.17,1.525,0.78,0.939,3.29,0.049,1.7,0.17,3.19,0.255,0.4,0.298,7,3.443,0.0,6.01,20.69
2023-07-11,25.9,2.13,0.159,10.65,1.597,0.87,1.045,4.58,0.069,1.71,0.171,5.02,0.402,0.34,0.253,7,3.697,0.0,6.01,22.22
2023-07-12,31.8,8.14,0.611,8.46,1.268,1.83,2.194,3.12,0.047,1.06,0.106,4.24,0.34,0.33,0.248,7,4.813,0.0,6.01,28.93
2023-07-13,26.6,3.87,0.29,10.82,1.623,0.81,0.971,3.26,0.049,1.12,0.112,5.06,0.405,0.3,0.225,7,3.675,0.0,6.01,22.09
2023-07-14,27.2,3.4,0.255,10.82,1.623,1.04,1.245,3.88,0.058,2.02,0.202,4.91,0.393,0.32,0.241,7,4.017,0.0,6.01,24.14
2023-07-15,28.9,5.73,0.43,8.56,1.284,0.66,0.788,4.56,0.068,4.62,0.462,1.41,0.113,0.25,0.188,7,3.334,0.0,6.01,20.04
2023-07-16,27.9,5.03,0.377,11.33,1.699,1.38,1.657,4.43,0.066,4.58,0.458,1.02,0.081,0.19,0.146,7,4.485,0.0,6.01,26.95
2023-07-17,28.0,2.37,0.178,10.85,1.628,0.57,0.683,3.99,0.06,1.95,0.195,3.93,0.315,0.37,0.278,7,3.335,0.0,6.01,20.04
2023-07-18,25.5,2.68,0.201,9.41,1.411,1.27,1.529,2.12,0.032,2.35,0.235,5.45,0.436,0.38,0.288,7,4.132,0.0,6.01,24.83
2023-07-19,26.0,5.51,0.413,9.28,1.392,1.09,1.304,2.31,0.035,1.52,0.152,3.28,0.263,0.24,0.182,7,3.739,0.0,6.01,22.47
2023-07-20,27.0,5.5,0.413,9.39,1.408,1.06,1.274,3.73,0.056,1.92,0.192,5.91,0.473,0.24,0.179,7,3.994,0.0,6.01,24.0
2023-07-21,27.7,4.51,0.338,9.68,1.452,0.56,0.673,3.96,0.059,2.63,0.263,3.3,0.264,0.19,0.14,7,3.189,0.0,6.01,19.17
2023-07-22,24.2,2.61,0.196,11.06,1.659,1.22,1.469,4.26,0.064,3.4,0.34,1.89,0.151,0.35,0.26,7,4.139,0.0,6.01,24.88
2023-07-23,28.4,8.87,0.665,11.25,1.688,1.14,1.371,3.83,0.057,4.59,0.459,1.93,0.154,0.21,0.155,7,4.551,0.0,6.01,27.35
2023-07-24,27.3,2.21,0.165,11.83,1.775,0.78,0.933,5.49,0.082,1.78,0.178,3.36,0.269,0.19,0.141,7,3.543,0.0,6.01,21.29
2023-07-25,26.7,2.63,0.197,9.0,1.35,0.99,1.186,4.81,0.072,2.97,0.297,4.32,0.346,0.29,0.217,7,3.665,0.0,6.01,22.03
2023-07-26,28.1,7.13,0.535,10.16,1.524,1.02,1.221,2.04,0.031,1.0,0.1,3.29,0.263,0.23,0.173,7,3.847,0.0,6.01,23.12
2023-07-27,26.2,4.82,0.361,8.82,1.323,1.39,1.674,5.71,0.086,2.95,0.295,5.82,0.465,0.23,0.174,7,4.379,0.0,6.01,26.32
2023-07-28,27.4,4.04,0.303,8.7,1.305,1.31,1.567,5.55,0.083,2.7,0.27,4.3,0.344,0.34,0.258,7,4.132,0.0,6.01,24.83
2023-07-29,31.7,4.59,0.344,8.16,1.224,1.88,2.252,3.7,0.056,4.99,0.499,1.1,0.088,0.46,0.343,7,4.804,0.0,6.01,28.87
2023-07-30,27.0,3.92,0.294,11.31,1.696,1.32,1.581,5.66,0.085,2.89,0.289,1.95,0.156,0.2,0.154,7,4.255,0.0,6.01,25.57
2023-07-31,29.0,4.49,0.337,9.73,1.459,1.33,1.594,3.89,0.058,2.66,0.266,5.19,0.415,0.26,0.197,7,4.326,0.0,6.01,26.0
2023-08-01,28.4,9.69,0.727,8.24,1.236,1.4,1.678,3.22,0.048,2.0,0.2,4.27,0.341,0.25,0.189,8,4.42,0.0,6.92,30.59
2023-08-02,26.4,3.43,0.257,8.77,1.316,0.7,0.845,2.75,0.041,1.98,0.198,5.39,0.432,0.3,0.226,8,3.314,0.0,6.92,22.93
2023-08-03,27.2,5.57,0.418,10.55,1.582,1.19,1.427,4.67,0.07,1.9,0.19,5.07,0.405,0.19,0.14,8,4.232,0.0,6.92,29.29
2023-08-04,26.5,5.44,0.408,11.11,1.667,0.75,0.894,5.07,0.076,1.03,0.103,3.65,0.292,0.18,0.139,8,3.578,0.0,6.92,24.76
2023-08-05,28.8,8.68,0.651,11.02,1.654,1.31,1.576,2.02,0.03,3.5,0.35,1.7,0.136,0.25,0.185,8,4.583,0.0,6.92,31.71
2023-08-06,30.6,7.9,0.592,8.34,1.25,1.59,1.909,3.9,0.059,3.96,0.396,1.15,0.092,0.26,0.192,8,4.49,0.0,6.92,31.07
2023-08-07,27.7,2.82,0.211,8.95,1.343,0.73,0.872,3.58,0.054,2.31,0.231,4.31,0.345,0.35,0.261,8,3.317,0.0,6.92,22.95
2023-08-08,27.0,4.88,0.366,8.51,1.276,0.55,0.659,5.51,0.083,1.16,0.116,3.45,0.276,0.18,0.131,8,2.906,0.0,6.92,20.11
2023-08-09,26.9,4.51,0.339,10.33,1.549,1.49,1.784,5.55,0.083,1.82,0.182,4.11,0.329,0.24,0.179,8,4.445,0.0,6.92,30.76
2023-08-10,27.1,2.61,0.196,8.55,1.283,0.63,0.759,2.46,0.037,1.48,0.148,3.92,0.314,0.39,0.293,8,3.029,0.0,6.92,20.96
2023-08-11,27.0,4.31,0.324,11.95,1.793,0.87,1.047,3.83,0.057,1.65,0.165,3.55,0.284,0.2,0.152,8,3.822,0.0,6.92,26.45
2023-08-12,34.6,9.67,0.725,11.95,1.792,1.52,1.827,2.6,0.039,3.27,0.327,1.19,0.095,0.31,0.232,8,5.037,0.0,6.92,34.86
2023-08-13,29.0,4.77,0.358,9.83,1.474,0.77,0.926,3.41,0.051,2.28,0.228,1.43,0.114,0.49,0.371,8,3.523,0.0,6.92,24.38
2023-08-14,22.5,3.32,0.249,11.51,1.726,1.34,1.612,7.81,0.117,2.58,0.258,4.98,0.398,0.37,0.275,8,4.635,0.0,6.92,32.07
2023-08-15,29.0,4.45,0.334,9.85,1.478,1.49,1.787,5.08,0.076,2.92,0.292,5.34,0.427,0.46,0.347,8,4.741,0.0,6.92,32.81
2023-08-16,27.9,4.83,0.362,11.04,1.656,1.02,1.228,5.7,0.085,2.65,0.265,5.53,0.443,0.32,0.244,8,4.283,0.0,6.92,29.64
2023-08-17,26.1,3.22,0.241,8.14,1.221,1.44,1.723,4.34,0.065,1.6,0.16,3.45,0.276,0.36,0.271,8,3.957,0.0,6.92,27.38
2023-08-18,26.1,5.35,0.401,11.26,1.689,1.15,1.374,3.46,0.052,1.61,0.161,3.03,0.242,0.36,0.271,8,4.19,0.0,6.92,28.99
2023-08-19,29.1,4.52,0.339,10.52,1.578,1.0,1.205,4.11,0.062,4.78,0.478,1.03,0.083,0.43,0.324,8,4.069,0.0,6.92,28.16
2023-08-20,26.6,2.21,0.166,8.15,1.223,0.93,1.116,2.25,0.034,4.37,0.437,1.53,0.122,0.18,0.133,8,3.23,0.0,6.92,22.35
2023-08-21,26.0,2.16,0.162,10.45,1.568,1.31,1.567,3.75,0.056,2.11,0.211,5.4,0.432,0.31,0.233,8,4.229,0.0,6.92,29.26
2023-08-22,28.2,5.35,0.401,10.45,1.568,1.13,1.354,4.94,0.074,2.24,0.224,5.91,0.473,0.26,0.194,8,4.288,0.0,6.92,29.67
2023-08-23,24.5,5.8,0.435,10.15,1.523,1.17,1.406,2.4,0.036,1.76,0.176,5.31,0.425,0.33,0.249,8,4.251,0.0,6.92,29.42
2023-08-24,27.9,2.16,0.162,10.19,1.528,0.59,0.706,5.98,0.09,2.79,0.279,3.06,0.245,0.37,0.276,8,3.286,0.0,6.92,22.74
2023-08-25,27.2,5.68,0.426,9.41,1.412,1.22,1.463,3.77,0.057,2.31,0.231,4.02,0.322,0.24,0.183,8,4.094,0.0,6.92,28.33
2023-08-26,26.3,3.7,0.277,8.58,1.287,1.33,1.597,3.39,0.051,3.2,0.32,1.89,0.152,0.28,0.213,8,3.898,0.0,6.92,26.97
2023-08-27,25.2,4.18,0.313,11.83,1.774,1.39,1.664,2.68,0.04,3.42,0.342,1.97,0.158,0.26,0.192,8,4.483,0.0,6.92,31.02
2023-08-28,25.7,3.49,0.261,8.78,1.317,0.61,0.737,4.96,0.074,2.54,0.254,5.91,0.473,0.35,0.261,8,3.378,0.0,6.92,23.38
2023-08-29,27.1,2.97,0.223,8.16,1.224,1.49,1.783,3.36,0.05,1.62,0.162,5.72,0.457,0.3,0.228,8,4.128,0.0,6.92,28.57
2023-08-30,24.9,2.86,0.214,11.56,1.733,1.49,1.792,2.35,0.035,2.72,0.272,4.17,0.334,0.29,0.218,8,4.599,0.0,6.92,31.83
2023-08-31,31.9,9.49,0.712,11.89,1.784,1.63,1.957,2.85,0.043,1.16,0.116,4.69,0.375,0.2,0.153,8,5.14,0.0,6.92,35.57
2023-09-01,28.5,6.47,0.485,8.29,1.244,0.91,1.086,2.16,0.032,2.67,0.267,3.63,0.29,0.3,0.224,9,3.629,0.0,6.04,21.92
2023-09-02,27.2,5.48,0.411,10.99,1.648,0.72,0.863,2.29,0.034,4.15,0.415,1.39,0.111,0.35,0.26,9,3.742,0.0,6.04,22.6
2023-09-03,27.1,3.78,0.284,9.38,1.408,0.95,1.141,4.99,0.075,4.71,0.471,1.05,0.084,0.29,0.218,9,3.68,0.0,6.04,22.23
2023-09-04,23.8,2.13,0.16,9.87,1.481,1.39,1.662,5.45,0.082,2.86,0.286,4.89,0.391,0.38,0.289,9,4.351,0.0,6.04,26.28
2023-09-05,29.5,8.54,0.641,8.41,1.262,0.73,0.877,3.58,0.054,1.34,0.134,4.48,0.359,0.34,0.256,9,3.583,0.0,6.04,21.64
2023-09-06,29.5,9.74,0.73,9.73,1.46,1.29,1.543,5.77,0.087,2.75,0.275,3.63,0.29,0.35,0.262,9,4.647,0.0,6.04,28.07
2023-09-07,26.0,3.39,0.254,9.6,1.44,0.86,1.033,5.31,0.08,1.9,0.19,4.57,0.366,0.4,0.297,9,3.66,0.0,6.04,22.11
2023-09-08,29.1,4.36,0.327,9.95,1.493,1.27,1.529,2.6,0.039,2.22,0.222,3.72,0.297,0.46,0.345,9,4.253,0.0,6.04,25.69
2023-09-09,28.8,5.96,0.447,9.32,1.397,1.1,1.318,2.73,0.041,2.85,0.285,1.42,0.113,0.31,0.23,9,3.832,0.0,6.04,23.15
2023-09-10,29.5,7.15,0.536,10.4,1.56,1.07,1.28,4.62,0.069,2.92,0.292,1.13,0.09,0.43,0.321,9,4.149,0.0,6.04,25.06
2023-09-11,27.7,5.4,0.405,9.03,1.354,0.91,1.089,3.99,0.06,2.07,0.207,4.98,0.398,0.18,0.135,9,3.647,0.0,6.04,22.03
2023-09-12,25.6,4.89,0.366,8.25,1.237,0.97,1.162,5.31,0.08,1.9,0.19,3.45,0.276,0.4,0.297,9,3.609,0.0,6.04,21.8
2023-09-13,28.4,9.34,0.7,11.09,1.663,0.91,1.094,2.74,0.041,2.88,0.288,4.6,0.368,0.46,0.342,9,4.496,0.0,6.04,27.16
2023-09-14,30.5,6.05,0.454,9.34,1.401,1.99,2.391,4.09,0.061,1.28,0.128,3.66,0.293,0.34,0.258,9,4.987,0.0,6.04,30.12
2023-09-15,25.6,2.17,0.163,9.85,1.478,0.92,1.103,5.12,0.077,1.71,0.171,5.95,0.476,0.21,0.159,9,3.625,0.0,6.04,21.9
2023-09-16,25.6,4.36,0.327,8.36,1.254,1.23,1.481,5.98,0.09,4.46,0.446,1.56,0.124,0.28,0.211,9,3.933,0.0,6.04,23.76
2023-09-17,23.0,5.34,0.401,11.74,1.762,1.49,1.787,5.59,0.084,4.97,0.497,1.16,0.092,0.23,0.171,9,4.794,0.0,6.04,28.96
2023-09-18,27.3,2.36,0.177,9.09,1.363,1.27,1.522,5.41,0.081,2.56,0.256,4.89,0.391,0.29,0.216,9,4.006,0.0,6.04,24.2
2023-09-19,30.8,8.25,0.619,9.56,1.435,1.92,2.305,4.71,0.071,2.4,0.24,4.61,0.369,0.47,0.349,9,5.386,0.0,6.04,32.53
2023-09-20,27.4,3.01,0.226,9.52,1.429,1.28,1.533,3.97,0.06,2.78,0.278,4.04,0.323,0.25,0.191,9,4.039,0.0,6.04,24.4
2023-09-21,29.4,9.33,0.7,9.86,1.479,1.02,1.219,3.33,0.05,1.55,0.155,4.97,0.397,0.24,0.177,9,4.178,0.0,6.04,25.24
2023-09-22,25.7,5.52,0.414,11.12,1.668,0.69,0.829,4.78,0.072,2.21,0.221,3.55,0.284,0.23,0.175,9,3.661,0.0,6.04,22.11
2023-09-23,28.7,6.45,0.484,10.8,1.62,1.14,1.366,4.13,0.062,4.31,0.431,1.76,0.141,0.39,0.289,9,4.392,0.0,6.04,26.53
2023-09-24,26.2,5.15,0.386,9.34,1.401,1.38,1.657,4.46,0.067,4.47,0.447,1.55,0.124,0.22,0.165,9,4.247,0.0,6.04,25.65
2023-09-25,26.5,4.17,0.313,9.48,1.423,1.2,1.437,3.9,0.059,2.67,0.267,5.03,0.403,0.33,0.246,9,4.146,0.0,6.04,25.04
2023-09-26,28.8,5.3,0.398,11.94,1.791,1.34,1.61,5.16,0.077,1.66,0.166,4.61,0.369,0.24,0.181,9,4.591,0.0,6.04,27.73
2023-09-27,26.2,4.15,0.312,8.58,1.288,1.05,1.264,4.59,0.069,1.78,0.178,4.5,0.36,0.37,0.279,9,3.748,0.0,6.04,22.64
2023-09-28,28.5,4.65,0.349,11.17,1.675,0.67,0.805,2.15,0.032,1.37,0.137,5.3,0.424,0.32,0.241,9,3.663,0.0,6.04,22.12
2023-09-29,24.9,5.49,0.412,10.1,1.515,0.52,0.627,4.87,0.073,1.22,0.122,5.37,0.429,0.21,0.156,9,3.334,0.0,6.04,20.14
2023-09-30,25.8,3.38,0.254,11.05,1.657,1.45,1.745,3.49,0.052,4.49,0.449,1.19,0.095,0.36,0.267,9,4.519,0.0,6.04,27.29
2023-10-01,24.5,4.63,0.347,8.77,1.316,0.8,0.963,2.53,0.038,3.15,0.315,1.2,0.096,0.32,0.239,10,3.314,0.0,6.76,22.4
2023-10-02,29.6,9.97,0.748,8.05,1.207,1.04,1.249,4.29,0.064,2.83,0.283,4.52,0.361,0.36,0.272,10,4.185,0.0,6.76,28.29
2023-10-03,27.2,3.89,0.291,9.08,1.361,0.56,0.667,3.63,0.055,1.11,0.111,4.65,0.372,0.24,0.181,10,3.038,0.0,6.76,20.54
2023-10-04,31.3,7.2,0.54,8.54,1.281,1.97,2.36,5.58,0.084,1.38,0.138,4.03,0.322,0.38,0.288,10,5.012,0.0,6.76,33.88
2023-10-05,31.9,4.57,0.343,9.42,1.413,1.63,1.951,5.66,0.085,2.71,0.271,4.74,0.379,0.36,0.267,10,4.708,0.0,6.76,31.83
2023-10-06,30.1,9.58,0.719,11.73,1.759,1.98,2.382,2.5,0.038,1.32,0.132,5.03,0.402,0.36,0.272,10,5.704,0.0,6.76,38.56
2023-10-07,27.6,2.07,0.156,8.25,1.237,1.39,1.666,5.48,0.082,3.07,0.307,1.89,0.151,0.31,0.23,10,3.829,0.0,6.76,25.88
2023-10-08,29.1,8.84,0.663,9.71,1.456,0.61,0.736,3.73,0.056,3.37,0.337,1.55,0.124,0.23,0.174,10,3.546,0.0,6.76,23.97
2023-10-09,29.5,9.95,0.746,8.98,1.346,0.7,0.838,4.11,0.062,2.07,0.207,4.32,0.346,0.43,0.324,10,3.869,0.0,6.76,26.15
2023-10-10,26.9,4.07,0.305,10.44,1.566,1.22,1.468,2.1,0.032,2.14,0.214,5.65,0.452,0.17,0.13,10,4.168,0.0,6.76,28.18
2023-10-11,28.5,6.43,0.482,11.7,1.756,0.85,1.024,3.83,0.058,2.96,0.296,3.6,0.288,0.22,0.165,10,4.068,0.0,6.76,27.5
2023-10-12,25.7,5.44,0.408,11.47,1.721,0.97,1.166,4.06,0.061,2.67,0.267,5.22,0.417,0.23,0.173,10,4.214,0.0,6.76,28.49
2023-10-13,26.0,2.07,0.155,9.92,1.488,1.36,1.631,5.58,0.084,2.91,0.291,5.64,0.451,0.3,0.228,10,4.327,0.0,6.76,29.25
2023-10-14,28.1,6.67,0.5,11.1,1.665,1.24,1.488,4.15,0.062,2.26,0.226,1.93,0.154,0.34,0.253,10,4.348,0.0,6.76,29.39
2023-10-15,28.5,6.18,0.464,10.52,1.578,1.17,1.409,2.84,0.043,4.51,0.451,1.29,0.103,0.26,0.192,10,4.239,0.0,6.76,28.66
2023-10-16,26.8,3.63,0.272,10.92,1.638,1.47,1.759,5.24,0.079,2.88,0.288,3.42,0.274,0.19,0.14,10,4.449,0.0,6.76,30.08
2023-10-17,23.4,4.23,0.317,9.16,1.374,1.33,1.594,6.69,0.1,2.94,0.294,3.76,0.301,0.28,0.211,10,4.192,0.0,6.76,28.34
2023-10-18,31.6,7.01,0.526,8.96,1.344,1.8,2.154,3.77,0.057,1.89,0.189,4.09,0.327,0.21,0.154,10,4.75,0.0,6.76,32.11
2023-10-19,28.4,7.13,0.535,9.34,1.401,0.5,0.602,3.23,0.048,1.56,0.156,4.18,0.334,0.24,0.18,10,3.256,0.0,6.76,22.01
2023-10-20,23.7,4.03,0.302,10.77,1.615,1.13,1.356,7.22,0.108,1.9,0.19,4.56,0.365,0.36,0.267,10,4.204,0.0,6.76,28.42
